record_type,pair,funding_time,lag_hours,gate_funding_rate,other_funding_rate,funding_diff,premium_bps,premium_before_4h_bps,premium_after_4h_bps,abs_premium_change_after_settlement_bps,correlation,alignment,regime
settlement_window,gate/hyperliquid,2026-07-01 08:00:00+00:00,,0.003,3.99729e-05,0.0029600271,,117.56631754841432,199.747307622887,82.18099007447269,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-01 16:00:00+00:00,,0.0001,6.25e-06,9.375e-05,194.95629205710333,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-01 16:00:00+00:00,,0.0001,6.25e-06,9.375e-05,,199.747307622887,211.25432254008115,11.507014917194141,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-02 00:00:00+00:00,,0.0001,6.25e-06,9.375e-05,128.85591565794581,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-02 00:00:00+00:00,,0.0001,6.25e-06,9.375e-05,,211.25432254008115,179.3898127536982,-31.86450978638294,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-02 08:00:00+00:00,,0.003,0.0005014033,0.0024985967000000003,187.99209184558225,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-02 08:00:00+00:00,,0.003,0.0005014033,0.0024985967000000003,,179.3898127536982,186.66577459605838,7.275961842360175,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-02 16:00:00+00:00,,0.0001,-0.0003192313,0.0004192313,139.32868904369823,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-02 16:00:00+00:00,,0.0001,-0.0003192313,0.0004192313,,186.66577459605838,177.69693577724823,-8.968838818810156,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-03 00:00:00+00:00,,0.0001,6.25e-06,9.375e-05,105.40456753125936,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-03 00:00:00+00:00,,0.0001,6.25e-06,9.375e-05,,177.69693577724823,87.00810757366058,-90.68882820358765,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-03 08:00:00+00:00,,0.002393,-0.0002123349,0.0026053349000000003,47.490897577964226,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-03 08:00:00+00:00,,0.002393,-0.0002123349,0.0026053349000000003,,87.00810757366058,71.54633402805861,-15.461773545601972,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-03 16:00:00+00:00,,0.0001,-5.32243e-05,0.0001532243,77.95800326920573,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-03 16:00:00+00:00,,0.0001,-5.32243e-05,0.0001532243,,71.54633402805861,97.30538922155633,25.759055193497716,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-04 00:00:00+00:00,,0.0001,2.7063e-05,7.2937e-05,84.70122724040958,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-04 00:00:00+00:00,,0.0001,2.7063e-05,7.2937e-05,,97.30538922155633,83.5370192753937,-13.768369946162622,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-04 08:00:00+00:00,,0.0001,5.6888e-06,9.43112e-05,92.09134465807949,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-04 08:00:00+00:00,,0.0001,5.6888e-06,9.43112e-05,,83.5370192753937,92.74532383056918,9.208304555175474,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-04 16:00:00+00:00,,0.0001,2.35246e-05,7.64754e-05,96.25000000000057,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-04 16:00:00+00:00,,0.0001,2.35246e-05,7.64754e-05,,92.74532383056918,85.57419032449513,-7.171133506074042,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-05 00:00:00+00:00,,0.0001,3.27809e-05,6.72191e-05,96.51608082443413,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-05 00:00:00+00:00,,0.0001,3.27809e-05,6.72191e-05,,85.57419032449513,97.69368700921258,12.119496684717447,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-05 08:00:00+00:00,,0.0001,6.25e-06,9.375e-05,84.23138857921552,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-05 08:00:00+00:00,,0.0001,6.25e-06,9.375e-05,,97.69368700921258,107.2599675155527,9.56628050634012,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-05 16:00:00+00:00,,0.0001,-6.31263e-05,0.0001631263,109.10772075820508,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-05 16:00:00+00:00,,0.0001,-6.31263e-05,0.0001631263,,107.2599675155527,84.90595271296237,-22.354014802590328,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-06 00:00:00+00:00,,0.0001,9.4925e-06,9.05075e-05,112.34567901234456,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-06 00:00:00+00:00,,0.0001,9.4925e-06,9.05075e-05,,84.90595271296237,78.6505898794235,-6.255362833538868,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-06 08:00:00+00:00,,0.002712,-8.93016e-05,0.0028013016,87.91065672516524,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-06 08:00:00+00:00,,0.002712,-8.93016e-05,0.0028013016,,78.6505898794235,85.4618473895594,6.8112575101358885,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-06 16:00:00+00:00,,0.0001,-6.02838e-05,0.0001602838,57.14102276010459,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-06 16:00:00+00:00,,0.0001,-6.02838e-05,0.0001602838,,85.4618473895594,73.16603555612518,-12.295811833434215,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-07 00:00:00+00:00,,0.0001,0.0001599793,-5.99793e-05,64.16534396001487,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-07 00:00:00+00:00,,0.0001,0.0001599793,-5.99793e-05,,73.16603555612518,118.83709415010226,45.67105859397708,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-07 08:00:00+00:00,,0.003,-2.05424e-05,0.0030205424,149.65332601084614,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-07 08:00:00+00:00,,0.003,-2.05424e-05,0.0030205424,,118.83709415010226,180.90589480151553,62.06880065141327,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-07 16:00:00+00:00,,0.000131,7.854e-06,0.000123146,167.75136602512885,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-07 16:00:00+00:00,,0.000131,7.854e-06,0.000123146,,180.90589480151553,175.4446794493946,-5.461215352120917,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-08 00:00:00+00:00,,0.000104,0.0001898129,-8.581289999999999e-05,105.02625656414165,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-08 00:00:00+00:00,,0.000104,0.0001898129,-8.581289999999999e-05,,175.4446794493946,143.24693042291952,-32.197749026475094,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-08 08:00:00+00:00,,0.003,0.0002863891,0.0027136109,188.0833244614784,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-08 08:00:00+00:00,,0.003,0.0002863891,0.0027136109,,143.24693042291952,162.71974429754368,19.472813874624165,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-08 16:00:00+00:00,,0.0001,-9.6269e-05,0.000196269,151.1795520866294,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-08 16:00:00+00:00,,0.0001,-9.6269e-05,0.000196269,,162.71974429754368,158.98468151888335,-3.7350627786603354,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-09 00:00:00+00:00,,0.0001,0.0004109952,-0.0003109952,136.33220272005826,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-09 00:00:00+00:00,,0.0001,0.0004109952,-0.0003109952,,158.98468151888335,166.31586211655852,7.331180597675171,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-09 08:00:00+00:00,,0.003,0.0001066868,0.0028933132,192.17342155135066,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-09 08:00:00+00:00,,0.003,0.0001066868,0.0028933132,,166.31586211655852,183.60570349632167,17.289841379763146,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-09 16:00:00+00:00,,0.0001,8.17308e-05,1.826920000000001e-05,194.66288513600648,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-09 16:00:00+00:00,,0.0001,8.17308e-05,1.826920000000001e-05,,183.60570349632167,178.96947181392227,-4.636231682399398,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-10 00:00:00+00:00,,0.0001,0.000320956,-0.00022095600000000002,199.19389760501045,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-10 00:00:00+00:00,,0.0001,0.000320956,-0.00022095600000000002,,178.96947181392227,196.86331124089506,17.89383942697279,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-10 08:00:00+00:00,,0.003,0.0002564808,0.0027435192,234.6612876113639,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-10 08:00:00+00:00,,0.003,0.0002564808,0.0027435192,,196.86331124089506,247.92029724131157,51.056986000416515,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-10 16:00:00+00:00,,0.000149,3.92912e-05,0.00010970879999999999,231.10158421810632,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-10 16:00:00+00:00,,0.000149,3.92912e-05,0.00010970879999999999,,247.92029724131157,241.43249949701564,-6.487797744295932,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-11 00:00:00+00:00,,0.000218,2.83053e-05,0.0001896947,247.77106220990507,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-11 00:00:00+00:00,,0.000218,2.83053e-05,0.0001896947,,241.43249949701564,250.07542489356675,8.642925396551107,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-11 08:00:00+00:00,,0.000362,6.25e-06,0.00035575,223.45244086562778,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-11 08:00:00+00:00,,0.000362,6.25e-06,0.00035575,,250.07542489356675,217.36949469952847,-32.705930194038274,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-11 16:00:00+00:00,,0.000312,-1.81593e-05,0.0003301593,233.3847495137815,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-11 16:00:00+00:00,,0.000312,-1.81593e-05,0.0003301593,,217.36949469952847,241.42990529545182,24.060410595923344,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-12 00:00:00+00:00,,0.000501,-0.0001469248,0.0006479248000000001,256.80672268907443,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-12 00:00:00+00:00,,0.000501,-0.0001469248,0.0006479248000000001,,241.42990529545182,259.86203201393045,18.432126718478628,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-12 08:00:00+00:00,,0.000788,6.25e-06,0.00078175,252.6202633700627,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-12 08:00:00+00:00,,0.000788,6.25e-06,0.00078175,,259.86203201393045,239.35281139265868,-20.509220621271766,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-12 16:00:00+00:00,,0.000703,6.25e-06,0.00069675,243.97580294776245,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-12 16:00:00+00:00,,0.000703,6.25e-06,0.00069675,,239.35281139265868,229.0000331884106,-10.352778204248068,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-13 00:00:00+00:00,,0.000481,0.0005533987,-7.239870000000002e-05,273.3802915126581,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-13 00:00:00+00:00,,0.000481,0.0005533987,-7.239870000000002e-05,,229.0000331884106,349.6341932999622,120.63416011155158,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-13 08:00:00+00:00,,0.003,0.0009218144,0.0020781856,418.5623293903538,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-13 08:00:00+00:00,,0.003,0.0009218144,0.0020781856,,349.6341932999622,398.2127459434033,48.57855264344113,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-13 16:00:00+00:00,,0.001426,-9.56097e-05,0.0015216097,297.9870026945626,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-13 16:00:00+00:00,,0.001426,-9.56097e-05,0.0015216097,,398.2127459434033,262.29508196721457,-135.91766397618875,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-14 00:00:00+00:00,,0.0001,0.0011529055,-0.0010529055,240.31407383907646,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-14 00:00:00+00:00,,0.0001,0.0011529055,-0.0010529055,,262.29508196721457,333.1810061900204,70.88592422280584,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-14 08:00:00+00:00,,0.003,7.97623e-05,0.0029202377000000002,215.23625843780206,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-14 08:00:00+00:00,,0.003,7.97623e-05,0.0029202377000000002,,333.1810061900204,224.61538461538322,-108.56562157463719,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-14 16:00:00+00:00,,0.0001,0.0004213844,-0.0003213844,222.71714922048997,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-14 16:00:00+00:00,,0.0001,0.0004213844,-0.0003213844,,224.61538461538322,241.10218140068983,16.48679678530661,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-14 20:00:00+00:00,,5e-05,0.0002849952,-0.00023499519999999998,241.10218140068983,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-14 20:00:00+00:00,,5e-05,0.0002849952,-0.00023499519999999998,,222.71714922048997,235.2280307551873,12.510881534697319,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-15 00:00:00+00:00,,0.000182,6.25e-06,0.00017575000000000002,235.2280307551873,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-15 00:00:00+00:00,,0.000182,6.25e-06,0.00017575000000000002,,241.10218140068983,158.51775604734885,-82.58442535334098,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-15 04:00:00+00:00,,0.0005,-7.34388e-05,0.0005734388,158.51775604734885,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-15 04:00:00+00:00,,0.0005,-7.34388e-05,0.0005734388,,235.2280307551873,200.40080160320642,-34.82722915198087,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-15 08:00:00+00:00,,0.0005,-3.12336e-05,0.0005312336,200.40080160320642,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-15 08:00:00+00:00,,0.0005,-3.12336e-05,0.0005312336,,158.51775604734885,203.12329365512792,44.60553760777907,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-15 12:00:00+00:00,,5e-05,0.0001506818,-0.00010068180000000001,203.12329365512792,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-15 12:00:00+00:00,,5e-05,0.0001506818,-0.00010068180000000001,,200.40080160320642,203.19748495188435,2.796683348677931,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-15 16:00:00+00:00,,5e-05,-0.0001371412,0.0001871412,203.19748495188435,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-15 16:00:00+00:00,,5e-05,-0.0001371412,0.0001871412,,203.12329365512792,173.43886090809153,-29.684432747036396,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-15 20:00:00+00:00,,5e-05,0.0001155823,-6.55823e-05,173.43886090809153,,,,,real_settlement_event,PRE_20260716
settlement_window,gate/hyperliquid,2026-07-15 20:00:00+00:00,,5e-05,0.0001155823,-6.55823e-05,,203.19748495188435,204.47382581289978,1.2763408610154272,,real_settlement_plus_minus_4h,PRE_20260716
settlement,gate/hyperliquid,2026-07-16 00:00:00+00:00,,5e-05,0.000166346,-0.000116346,204.47382581289978,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/hyperliquid,2026-07-16 00:00:00+00:00,,5e-05,0.000166346,-0.000116346,,173.43886090809153,200.24535992718316,26.806499019091632,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/hyperliquid,2026-07-16 04:00:00+00:00,,0.0005,1.60117e-05,0.0004839883,200.24535992718316,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/hyperliquid,2026-07-16 04:00:00+00:00,,0.0005,1.60117e-05,0.0004839883,,204.47382581289978,198.7396994667952,-5.734126346104574,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/hyperliquid,2026-07-16 08:00:00+00:00,,0.0005,-6.9374e-05,0.000569374,198.7396994667952,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/hyperliquid,2026-07-16 08:00:00+00:00,,0.0005,-6.9374e-05,0.000569374,,200.24535992718316,224.3744955609377,24.129135633754544,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/hyperliquid,2026-07-16 12:00:00+00:00,,5e-05,-0.0001520894,0.0002020894,224.3744955609377,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/hyperliquid,2026-07-16 12:00:00+00:00,,5e-05,-0.0001520894,0.0002020894,,198.7396994667952,224.42460479973678,25.684905332941582,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/hyperliquid,2026-07-16 16:00:00+00:00,,5e-05,-0.0001899366,0.0002399366,224.42460479973678,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/hyperliquid,2026-07-16 16:00:00+00:00,,5e-05,-0.0001899366,0.0002399366,,224.3744955609377,246.33626988434722,21.961774323409514,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/hyperliquid,2026-07-16 20:00:00+00:00,,5e-05,-0.0002658968,0.00031589680000000003,246.33626988434722,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/hyperliquid,2026-07-16 20:00:00+00:00,,5e-05,-0.0002658968,0.00031589680000000003,,224.42460479973678,232.75425872828393,8.329653928547145,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
settlement,gate/hyperliquid,2026-07-17 00:00:00+00:00,,5e-05,-0.0001880236,0.00023802359999999998,232.75425872828393,,,,,real_settlement_event,GATE_REGIME_20260716_20260720
settlement_window,gate/hyperliquid,2026-07-17 00:00:00+00:00,,5e-05,-0.0001880236,0.00023802359999999998,,246.33626988434722,191.23371128786522,-55.102558596482,,real_settlement_plus_minus_4h,GATE_REGIME_20260716_20260720
